Trip id,City,Timestamp,Pickup zone, Pickup lat , Pickup lng ,Drop zone, Drop lat , Drop lng ,Distance km,Trip Duration min, Fare inr ,Payment type,Platform,Is shared,Driver ID,Customer ID,Hour,Weekday,Date,Month,Vehicle Type
3796,Chennai,16-03-2024 03:33,Kodambakkam, 13.07 , 80.21 ,Ambattur, 13.10 , 80.17 ,6.86,22, 128.57 ,Cash,App,0,D0084,C003882,3,Saturday,16-03-2024,March,UberXL
2520,Chennai,14-01-2024 17:33,Ambattur, 13.10 , 80.16 ,Kodambakkam, 13.07 , 80.22 ,6.87,9, 158.15 ,Card,App,1,D0208,C006121,17,Sunday,14-01-2024,January,Bike
1973,Chennai,19-02-2024 04:04,Chromepet, 12.97 , 80.14 ,Adyar, 13.02 , 80.24 ,12.24,21, 264.11 ,Card,App,0,D0408,C001173,4,Monday,19-02-2024,February,Auto
997,Chennai,12-02-2024 13:01,Kodambakkam, 13.06 , 80.21 ,Anna Nagar, 13.09 , 80.21 ,2.23,6, 98.36 ,Card,App,0,D0771,C004935,13,Monday,12-02-2024,February,Uber Go
62,Chennai,04-01-2024 22:55,Madhavaram, 13.15 , 80.22 ,Mylapore, 13.03 , 80.28 ,14.43,25, 307.33 ,Card,App,0,D0772,C000197,22,Thursday,04-01-2024,January,Uber Go
1109,Chennai,03-03-2024 06:47,Sholinganallur, 12.93 , 80.22 ,Perambur, 13.12 , 80.22 ,20.76,37, 380.87 ,Card,App,0,D0545,C003690,6,Sunday,03-03-2024,March,UberXL
2406,Chennai,17-02-2024 16:36,Thiruvanmiyur, 12.98 , 80.27 ,Sholinganallur, 12.92 , 80.23 ,9.24,35, 216.46 ,Card,App,0,D0169,C004767,16,Saturday,17-02-2024,February,Auto
96,Chennai,11-02-2024 06:29,Sholinganallur, 12.94 , 80.22 ,Adyar, 13.02 , 80.24 ,8.13,26, 139.99 ,Cash,App,0,D0646,C005783,6,Sunday,11-02-2024,February,Auto
479,Chennai,26-02-2024 09:03,Madhavaram, 13.15 , 80.22 ,Madhavaram, 13.15 , 80.22 ,1.05,16, 54.62 ,Cash,App,0,D0048,C005790,9,Monday,26-02-2024,February,Uber Go
4360,Chennai,28-01-2024 05:46,Adyar, 13.02 , 80.25 ,Adyar, 13.01 , 80.24 ,0.91,12, 66.55 ,Cash,Call,0,D0139,C000861,5,Sunday,28-01-2024,January,Auto
4113,Chennai,25-02-2024 00:20,Kodambakkam, 13.06 , 80.25 ,Madhavaram, 13.14 , 80.22 ,7.67,13, 164.93 ,Card,App,0,D0207,C000086,0,Sunday,25-02-2024,February,Uber Go
3708,Chennai,27-01-2024 20:29,Mylapore, 13.03 , 80.27 ,Besant Nagar, 12.99 , 80.27 ,4.7,13, 120.14 ,Card,App,0,D0094,C007633,20,Saturday,27-01-2024,January,Auto
1102,Chennai,27-02-2024 02:13,Velachery, 12.99 , 80.21 ,Velachery, 12.98 , 80.21 ,1.78,5, 48.93 ,UPI,App,0,D0270,C001386,2,Tuesday,27-02-2024,February,Uber Go
2747,Chennai,05-01-2024 20:20,Besant Nagar, 12.99 , 80.27 ,Besant Nagar, 12.99 , 80.26 ,2.19,14, 49.51 ,Cash,App,0,D0337,C005456,20,Friday,05-01-2024,January,Auto
2171,Chennai,29-01-2024 10:46,Guindy, 13.01 , 80.21 ,Thiruvanmiyur, 12.98 , 80.28 ,7.69,28, 129.72 ,Card,App,0,D0755,C001433,10,Monday,29-01-2024,January,Auto
323,Chennai,27-02-2024 10:39,Anna Nagar, 13.08 , 80.21 ,Besant Nagar, 12.98 , 80.25 ,11.82,26, 271.18 ,Card,App,0,D0271,C001146,10,Tuesday,27-02-2024,February,UberXL
4255,Chennai,02-03-2024 08:26,Thiruvanmiyur, 12.97 , 80.27 ,Adyar, 13.02 , 80.24 ,6.04,14, 144.84 ,Cash,App,1,D0418,C006024,8,Saturday,02-03-2024,March,Uber Go
3143,Chennai,10-02-2024 22:59,Perambur, 13.10 , 80.22 ,Tambaram, 12.92 , 80.13 ,22.82,71, 401.60 ,Card,App,1,D0188,C005834,22,Saturday,10-02-2024,February,Bike
3538,Chennai,05-03-2024 03:52,T. Nagar, 13.05 , 80.23 ,Madhavaram, 13.13 , 80.23 ,7.94,21, 187.33 ,Cash,Call,0,D0459,C007063,3,Tuesday,05-03-2024,March,Auto
4926,Chennai,15-03-2024 08:10,Velachery, 12.98 , 80.22 ,Velachery, 12.99 , 80.22 ,1.43,5, 50.43 ,Cash,App,0,D0018,C004361,8,Friday,15-03-2024,March,UberXL
2925,Chennai,31-01-2024 05:06,Mylapore, 13.03 , 80.27 ,Kodambakkam, 13.07 , 80.22 ,6.97,23, 148.28 ,Card,App,0,D0069,C005390,5,Wednesday,31-01-2024,January,Auto
1150,Chennai,14-03-2024 13:32,Velachery, 12.99 , 80.22 ,Ambattur, 13.10 , 80.16 ,14.64,46, 323.78 ,Cash,App,0,D0272,C001670,13,Thursday,14-03-2024,March,Auto
3618,Chennai,15-01-2024 09:01,Velachery, 12.98 , 80.23 ,Anna Nagar, 13.09 , 80.19 ,12.05,31, 274.84 ,Cash,App,0,D0530,C002552,9,Monday,15-01-2024,January,Uber Go
292,Chennai,25-03-2024 13:14,Kodambakkam, 13.07 , 80.22 ,Kodambakkam, 13.07 , 80.22 ,0.5,5, 40.12 ,Card,App,0,D0471,C007481,13,Monday,25-03-2024,March,Auto
3750,Chennai,02-02-2024 17:27,Anna Nagar, 13.09 , 80.19 ,Thiruvanmiyur, 12.99 , 80.27 ,11.2,24, 193.18 ,UPI,App,0,D0671,C003831,17,Friday,02-02-2024,February,Uber Go
3587,Chennai,04-03-2024 08:48,T. Nagar, 13.06 , 80.23 ,Thiruvanmiyur, 12.98 , 80.27 ,8.1,15, 154.19 ,Card,App,1,D0064,C000950,8,Monday,04-03-2024,March,Auto
534,Chennai,30-03-2024 13:15,Mylapore, 13.04 , 80.28 ,Chromepet, 12.95 , 80.13 ,18.73,52, 434.40 ,Card,App,0,D0532,C004961,13,Saturday,30-03-2024,March,Uber Go
3608,Chennai,12-02-2024 23:58,Anna Nagar, 13.08 , 80.20 ,Mylapore, 13.02 , 80.27 ,10.88,17, 195.54 ,Card,App,0,D0597,C000671,23,Monday,12-02-2024,February,Uber Go
2649,Chennai,12-01-2024 22:16,Kodambakkam, 13.07 , 80.22 ,Tambaram, 12.92 , 80.13 ,18.26,51, 329.30 ,Cash,App,0,D0052,C002650,22,Friday,12-01-2024,January,Uber Go
4811,Chennai,11-01-2024 17:28,Perambur, 13.12 , 80.22 ,Perambur, 13.12 , 80.22 ,0.94,9, 41.45 ,UPI,App,0,D0316,C003023,17,Thursday,11-01-2024,January,Uber Go
1984,Chennai,14-02-2024 12:59,Madhavaram, 13.14 , 80.22 ,Anna Nagar, 13.09 , 80.20 ,5.39,9, 158.81 ,Cash,Call,1,D0510,C001285,12,Wednesday,14-02-2024,February,Auto
2933,Chennai,08-03-2024 15:46,Perambur, 13.10 , 80.22 ,Kodambakkam, 13.06 , 80.21 ,3.38,6, 71.09 ,Cash,App,0,D0591,C007430,15,Friday,08-03-2024,March,Uber Go
1537,Chennai,03-01-2024 15:03,Tambaram, 12.92 , 80.13 ,Adyar, 13.01 , 80.25 ,15.61,34, 384.43 ,Card,App,0,D0688,C003379,15,Wednesday,03-01-2024,January,Auto
4535,Chennai,29-03-2024 16:13,Chromepet, 12.96 , 80.13 ,Adyar, 13.00 , 80.26 ,13.51,28, 261.32 ,Card,App,0,D0666,C006871,16,Friday,29-03-2024,March,UberXL
4173,Chennai,29-02-2024 14:00,Tambaram, 12.92 , 80.13 ,Tambaram, 12.93 , 80.12 ,0.7,6, 40.00 ,Card,App,0,D0639,C004443,14,Thursday,29-02-2024,February,Auto
3361,Chennai,10-03-2024 13:51,Thiruvanmiyur, 12.99 , 80.27 ,Kodambakkam, 13.07 , 80.21 ,11.84,15, 216.98 ,Cash,App,0,D0045,C000631,13,Sunday,10-03-2024,March,Uber Go
3666,Chennai,20-03-2024 09:32,Anna Nagar, 13.08 , 80.19 ,T. Nagar, 13.05 , 80.22 ,5.38,10, 93.86 ,Card,App,0,D0351,C003686,9,Wednesday,20-03-2024,March,Uber Go
4006,Chennai,26-01-2024 01:04,Anna Nagar, 13.09 , 80.21 ,Besant Nagar, 12.97 , 80.25 ,15.6,41, 292.28 ,Cash,App,0,D0719,C002540,1,Friday,26-01-2024,January,Auto
3627,Chennai,19-01-2024 03:43,Sholinganallur, 12.93 , 80.23 ,Madhavaram, 13.14 , 80.23 ,23.58,57, 381.18 ,Cash,App,0,D0247,C000589,3,Friday,19-01-2024,January,Uber Go
587,Chennai,24-01-2024 20:15,Mylapore, 13.03 , 80.26 ,Mylapore, 13.03 , 80.28 ,2.43,18, 83.82 ,Cash,App,0,D0340,C002616,20,Wednesday,24-01-2024,January,Uber Go
3257,Chennai,25-02-2024 05:16,T. Nagar, 13.04 , 80.24 ,Velachery, 12.98 , 80.21 ,7.81,21, 197.48 ,Card,App,1,D0782,C004692,5,Sunday,25-02-2024,February,Auto
2299,Chennai,15-01-2024 03:52,Besant Nagar, 12.98 , 80.26 ,Anna Nagar, 13.09 , 80.21 ,13.18,44, 241.81 ,Card,App,0,D0331,C005635,3,Monday,15-01-2024,January,Auto
3989,Chennai,30-01-2024 00:39,Chromepet, 12.96 , 80.14 ,Madhavaram, 13.15 , 80.23 ,23.52,71, 427.40 ,UPI,App,0,D0413,C002774,0,Tuesday,30-01-2024,January,Bike
585,Chennai,27-02-2024 23:47,Kodambakkam, 13.07 , 80.22 ,Kodambakkam, 13.06 , 80.21 ,0.5,5, 42.31 ,Card,App,0,D0599,C003201,23,Tuesday,27-02-2024,February,Uber Go
2424,Chennai,23-03-2024 11:01,Sholinganallur, 12.93 , 80.23 ,Perambur, 13.11 , 80.23 ,19.34,47, 365.18 ,Cash,App,0,D0095,C007807,11,Saturday,23-03-2024,March,Uber Go
1392,Chennai,01-03-2024 04:22,Tambaram, 12.93 , 80.12 ,Guindy, 13.01 , 80.23 ,15.86,33, 274.49 ,Card,Call,0,D0562,C006497,4,Friday,01-03-2024,March,UberXL
4526,Chennai,19-03-2024 11:30,Mylapore, 13.03 , 80.26 ,Sholinganallur, 12.92 , 80.22 ,12.37,23, 235.31 ,Card,App,0,D0523,C002141,11,Tuesday,19-03-2024,March,Bike
4921,Chennai,03-01-2024 22:24,Madhavaram, 13.15 , 80.22 ,T. Nagar, 13.03 , 80.24 ,10.96,21, 204.13 ,Cash,App,0,D0763,C006650,22,Wednesday,03-01-2024,January,Uber Go
4801,Chennai,05-03-2024 06:15,Tambaram, 12.92 , 80.12 ,Kodambakkam, 13.07 , 80.22 ,19.41,24, 343.20 ,Card,Call,0,D0687,C007295,6,Tuesday,05-03-2024,March,Uber Go
3241,Chennai,14-03-2024 05:52,Tambaram, 12.92 , 80.13 ,Adyar, 13.01 , 80.24 ,18.53,44, 365.18 ,Card,App,0,D0221,C005572,5,Thursday,14-03-2024,March,UberXL
4282,Chennai,23-01-2024 03:17,Thiruvanmiyur, 12.98 , 80.28 ,Guindy, 13.02 , 80.22 ,6.39,19, 164.59 ,Card,App,0,D0180,C002880,3,Tuesday,23-01-2024,January,Auto
3339,Chennai,09-02-2024 05:22,Sholinganallur, 12.91 , 80.23 ,Guindy, 13.02 , 80.22 ,13.43,25, 307.68 ,UPI,App,0,D0737,C005754,5,Friday,09-02-2024,February,Uber Go
3221,Chennai,22-02-2024 11:58,Perambur, 13.10 , 80.22 ,Perambur, 13.10 , 80.22 ,0.5,5, 44.83 ,Cash,Call,0,D0076,C006260,11,Thursday,22-02-2024,February,UberXL
2112,Chennai,13-02-2024 14:21,Ambattur, 13.09 , 80.16 ,Madhavaram, 13.15 , 80.22 ,7.92,20, 142.62 ,Card,App,0,D0040,C002016,14,Tuesday,13-02-2024,February,Auto
1175,Chennai,01-03-2024 19:40,Tambaram, 12.94 , 80.14 ,Chromepet, 12.96 , 80.12 ,4.07,7, 98.88 ,Cash,App,1,D0695,C001581,19,Friday,01-03-2024,March,Uber Go
4863,Chennai,14-02-2024 18:11,Sholinganallur, 12.92 , 80.23 ,Mylapore, 13.03 , 80.27 ,12.54,19, 255.85 ,Cash,App,0,D0028,C003604,18,Wednesday,14-02-2024,February,UberXL
3812,Chennai,24-03-2024 11:45,Kodambakkam, 13.07 , 80.22 ,Mylapore, 13.04 , 80.27 ,7.28,9, 202.81 ,Cash,Call,0,D0759,C001647,11,Sunday,24-03-2024,March,UberXL
1868,Chennai,19-02-2024 02:21,Thiruvanmiyur, 12.98 , 80.27 ,Chromepet, 12.96 , 80.14 ,12.49,32, 306.81 ,Cash,App,0,D0661,C000528,2,Monday,19-02-2024,February,Auto
2615,Chennai,16-02-2024 06:48,Velachery, 12.98 , 80.21 ,Tambaram, 12.93 , 80.13 ,10.55,39, 224.80 ,Cash,App,1,D0757,C005594,6,Friday,16-02-2024,February,Uber Go
3867,Chennai,06-01-2024 19:17,T. Nagar, 13.04 , 80.25 ,Velachery, 12.99 , 80.21 ,6.98,14, 161.23 ,Card,App,0,D0701,C004659,19,Saturday,06-01-2024,January,Auto
4886,Chennai,08-03-2024 14:03,Thiruvanmiyur, 12.98 , 80.27 ,Velachery, 12.98 , 80.21 ,5.56,18, 139.86 ,Cash,App,0,D0534,C007524,14,Friday,08-03-2024,March,Uber Go
3779,Chennai,13-01-2024 03:47,Perambur, 13.11 , 80.23 ,Thiruvanmiyur, 12.97 , 80.27 ,15.21,46, 247.70 ,Card,App,0,D0311,C004231,3,Saturday,13-01-2024,January,Bike
3847,Chennai,06-01-2024 06:07,Adyar, 13.01 , 80.26 ,Velachery, 12.98 , 80.22 ,2.98,7, 82.45 ,Card,App,0,D0407,C007868,6,Saturday,06-01-2024,January,Auto
2417,Chennai,07-01-2024 22:51,Madhavaram, 13.15 , 80.22 ,Sholinganallur, 12.92 , 80.23 ,24.83,51, 435.06 ,Card,App,0,D0062,C005454,22,Sunday,07-01-2024,January,Uber Go
71,Chennai,20-02-2024 05:57,Kodambakkam, 13.06 , 80.22 ,Mylapore, 13.04 , 80.27 ,5.02,14, 139.81 ,Card,Call,0,D0611,C002076,5,Tuesday,20-02-2024,February,Uber Go
4881,Chennai,27-01-2024 06:36,Anna Nagar, 13.08 , 80.21 ,Tambaram, 12.92 , 80.13 ,19.58,50, 366.34 ,Card,App,0,D0254,C002207,6,Saturday,27-01-2024,January,UberXL
1127,Chennai,02-01-2024 03:38,Chromepet, 12.96 , 80.14 ,Tambaram, 12.91 , 80.12 ,6.16,15, 170.85 ,Card,App,0,D0335,C001484,3,Tuesday,02-01-2024,January,Uber Go
4025,Chennai,02-03-2024 02:34,Kodambakkam, 13.07 , 80.21 ,Tambaram, 12.93 , 80.12 ,18.5,45, 339.35 ,UPI,App,0,D0029,C006699,2,Saturday,02-03-2024,March,Auto
3251,Chennai,10-02-2024 00:19,Thiruvanmiyur, 12.98 , 80.27 ,Thiruvanmiyur, 12.98 , 80.26 ,1.93,7, 57.78 ,Cash,App,0,D0538,C001783,0,Saturday,10-02-2024,February,Bike
3902,Chennai,28-03-2024 18:12,Tambaram, 12.92 , 80.12 ,Tambaram, 12.93 , 80.13 ,0.76,6, 53.73 ,UPI,App,0,D0193,C004799,18,Thursday,28-03-2024,March,UberXL
1096,Chennai,06-03-2024 01:58,Besant Nagar, 12.97 , 80.26 ,Chromepet, 12.98 , 80.14 ,13.15,32, 303.06 ,Card,App,0,D0671,C006137,1,Wednesday,06-03-2024,March,Uber Go
4546,Chennai,17-01-2024 04:03,Perambur, 13.11 , 80.23 ,Besant Nagar, 12.98 , 80.25 ,14.66,31, 250.91 ,Card,App,0,D0695,C004974,4,Wednesday,17-01-2024,January,Auto
1213,Chennai,10-02-2024 19:03,Anna Nagar, 13.09 , 80.20 ,Chromepet, 12.97 , 80.13 ,15.13,40, 283.06 ,Card,App,0,D0141,C005865,19,Saturday,10-02-2024,February,Uber Go
3922,Chennai,09-03-2024 19:53,Velachery, 12.99 , 80.22 ,Anna Nagar, 13.08 , 80.21 ,9.94,25, 177.96 ,Card,App,0,D0795,C000980,19,Saturday,09-03-2024,March,Auto
1426,Chennai,15-02-2024 13:17,Guindy, 13.01 , 80.22 ,Mylapore, 13.03 , 80.27 ,5.51,8, 135.67 ,Card,App,0,D0231,C000636,13,Thursday,15-02-2024,February,Uber Go
3067,Chennai,18-03-2024 15:01,Anna Nagar, 13.09 , 80.21 ,Kodambakkam, 13.06 , 80.22 ,3.36,5, 103.73 ,Cash,App,0,D0669,C001269,15,Monday,18-03-2024,March,Auto
4520,Chennai,06-02-2024 00:24,T. Nagar, 13.04 , 80.24 ,Besant Nagar, 12.98 , 80.25 ,6.92,21, 150.65 ,Card,App,0,D0364,C006945,0,Tuesday,06-02-2024,February,Auto
2101,Chennai,23-03-2024 17:11,Sholinganallur, 12.92 , 80.22 ,Sholinganallur, 12.93 , 80.22 ,2.09,5, 69.83 ,Card,App,1,D0384,C003115,17,Saturday,23-03-2024,March,UberXL
808,Chennai,28-03-2024 08:47,Besant Nagar, 12.97 , 80.26 ,Sholinganallur, 12.92 , 80.22 ,7.26,14, 150.15 ,UPI,App,0,D0369,C003421,8,Thursday,28-03-2024,March,Auto
4744,Chennai,17-01-2024 23:10,Kodambakkam, 13.06 , 80.21 ,Mylapore, 13.04 , 80.28 ,6.99,5, 149.24 ,UPI,App,0,D0272,C007008,23,Wednesday,17-01-2024,January,Auto
3751,Chennai,04-03-2024 01:22,Perambur, 13.11 , 80.22 ,Madhavaram, 13.14 , 80.22 ,3.4,26, 110.62 ,Cash,App,0,D0245,C003619,1,Monday,04-03-2024,March,UberXL
1363,Chennai,22-01-2024 19:59,Chromepet, 12.96 , 80.13 ,Adyar, 13.01 , 80.26 ,14.76,29, 293.69 ,UPI,App,0,D0197,C000141,19,Monday,22-01-2024,January,UberXL
2318,Chennai,11-01-2024 08:38,T. Nagar, 13.05 , 80.23 ,Madhavaram, 13.14 , 80.23 ,10.82,27, 190.51 ,Cash,Call,0,D0645,C002846,8,Thursday,11-01-2024,January,UberXL
4582,Chennai,26-03-2024 19:57,Mylapore, 13.02 , 80.27 ,Madhavaram, 13.14 , 80.23 ,13.43,38, 322.14 ,Card,App,0,D0026,C001517,19,Tuesday,26-03-2024,March,Bike
4742,Chennai,27-02-2024 07:43,Ambattur, 13.02 , 80.16 ,Ambattur, 13.10 , 80.15 ,1.29,5, 57.04 ,UPI,App,1,D0611,C001960,7,Tuesday,27-02-2024,February,Auto
1026,Chennai,21-03-2024 01:36,Thiruvanmiyur, 12.99 , 80.27 ,Sholinganallur, 12.93 , 80.23 ,1.29,13, 174.54 ,Card,App,0,D0706,C005629,1,Thursday,21-03-2024,March,Uber Go
3110,Chennai,14-02-2024 23:12,Thiruvanmiyur, 12.98 , 80.28 ,Anna Nagar, 13.09 , 80.20 ,14.53,30, 275.72 ,UPI,App,0,D0582,C005128,23,Wednesday,14-02-2024,February,UberXL
2111,Chennai,31-03-2024 21:26,Velachery, 12.99 , 80.21 ,Thiruvanmiyur, 12.98 , 80.26 ,4.66,15, 131.00 ,Card,App,0,D0321,C006928,21,Sunday,31-03-2024,March,Bike
1042,Chennai,01-02-2024 20:30,Ambattur, 13.09 , 80.16 ,Mylapore, 13.03 , 80.26 ,12.38,36, 279.24 ,UPI,App,0,D0683,C004870,20,Thursday,01-02-2024,February,Auto
1877,Chennai,15-01-2024 23:27,Thiruvanmiyur, 13.09 , 80.27 ,Chromepet, 12.96 , 80.14 ,15.53,27, 360.34 ,UPI,App,0,D0162,C001942,23,Monday,15-01-2024,January,Auto
882,Chennai,18-02-2024 08:16,Kodambakkam, 13.08 , 80.21 ,Adyar, 13.01 , 80.25 ,6.8,8, 122.37 ,Cash,App,0,D0642,C003453,8,Sunday,18-02-2024,February,UberXL
4300,Chennai,04-02-2024 07:56,Madhavaram, 13.16 , 80.22 ,Anna Nagar, 13.08 , 80.21 ,9.96,30, 177.94 ,UPI,App,0,D0290,C006383,7,Sunday,04-02-2024,February,UberXL
1193,Chennai,21-03-2024 02:37,Adyar, 13.00 , 80.25 ,Sholinganallur, 12.93 , 80.23 ,8.95,34, 214.95 ,Card,App,0,D0707,C000293,2,Thursday,21-03-2024,March,Auto
4588,Chennai,16-03-2024 15:57,Anna Nagar, 13.09 , 80.20 ,Velachery, 12.98 , 80.22 ,13.2,26, 206.11 ,Card,App,0,D0665,C004789,15,Saturday,16-03-2024,March,Uber Go
4511,Chennai,24-02-2024 01:11,Adyar, 13.02 , 80.25 ,Madhavaram, 13.14 , 80.23 ,13.17,25, 272.06 ,UPI,Call,0,D0415,C002288,1,Saturday,24-02-2024,February,Auto
3671,Chennai,01-01-2024 20:14,Adyar, 13.01 , 80.25 ,Mylapore, 13.03 , 80.27 ,2.56,5, 73.58 ,Card,App,0,D0605,C002041,20,Monday,01-01-2024,January,UberXL
625,Chennai,23-01-2024 17:06,Mylapore, 13.03 , 80.27 ,Madhavaram, 13.15 , 80.22 ,2.56,17, 328.49 ,Cash,App,0,D0781,C006887,17,Tuesday,23-01-2024,January,Bike
2797,Chennai,27-01-2024 05:22,Chromepet, 13.03 , 80.14 ,Thiruvanmiyur, 12.99 , 80.26 ,14.85,33, 348.17 ,Card,App,0,D0224,C001907,5,Saturday,27-01-2024,January,Uber Go
4292,Chennai,31-03-2024 06:20,Guindy, 13.01 , 80.22 ,Velachery, 12.99 , 80.23 ,1.39,13, 40.00 ,Cash,App,0,D0715,C005695,6,Sunday,31-03-2024,March,Bike
4969,Chennai,27-03-2024 16:32,Mylapore, 13.03 , 80.26 ,Tambaram, 12.93 , 80.12 ,17.41,38, 269.96 ,Card,App,0,D0402,C006752,16,Wednesday,27-03-2024,March,Uber Go
234,Chennai,17-03-2024 14:39,Adyar, 13.01 , 80.25 ,Velachery, 12.99 , 80.23 ,2.55,5, 51.21 ,Card,App,0,D0217,C007281,14,Sunday,17-03-2024,March,Uber Go
4567,Chennai,11-01-2024 08:47,Besant Nagar, 12.98 , 80.25 ,Thiruvanmiyur, 12.98 , 80.27 ,2.29,5, 47.95 ,Cash,App,0,D0387,C007272,8,Thursday,11-01-2024,January,Uber Go
1663,Chennai,10-01-2024 01:49,Velachery, 12.99 , 80.22 ,Velachery, 12.97 , 80.22 ,2.12,15, 55.75 ,Card,App,0,D0230,C002693,1,Wednesday,10-01-2024,January,Uber Go
416,Chennai,15-01-2024 23:39,Perambur, 13.11 , 80.23 ,Madhavaram, 13.16 , 80.22 ,6.38,17, 136.39 ,Card,App,0,D0119,C002525,23,Monday,15-01-2024,January,Uber Go
4247,Chennai,26-01-2024 00:10,Madhavaram, 13.15 , 80.23 ,Velachery, 12.99 , 80.22 ,19.07,39, 346.98 ,Card,App,0,D0151,C006404,0,Friday,26-01-2024,January,UberXL
2174,Chennai,01-03-2024 12:57,Sholinganallur, 12.93 , 80.22 ,Tambaram, 12.92 , 80.14 ,8.47,20, 158.43 ,UPI,Call,0,D0711,C004900,12,Friday,01-03-2024,March,Bike
1457,Chennai,10-03-2024 11:02,Tambaram, 12.93 , 80.12 ,Adyar, 13.01 , 80.25 ,16.42,32, 285.78 ,Cash,Call,0,D0652,C001161,11,Sunday,10-03-2024,March,Bike
747,Chennai,02-03-2024 01:00,Ambattur, 13.10 , 80.17 ,Perambur, 13.11 , 80.23 ,8.09,18, 206.46 ,Card,App,0,D0162,C003908,1,Saturday,02-03-2024,March,Uber Go
18,Chennai,03-01-2024 21:25,Velachery, 12.98 , 80.22 ,Chromepet, 12.96 , 80.13 ,7.71,28, 144.46 ,Card,App,0,D0782,C003106,21,Wednesday,03-01-2024,January,Auto
1201,Chennai,22-01-2024 23:15,Guindy, 13.02 , 80.22 ,Perambur, 13.10 , 80.22 ,9.14,21, 154.63 ,Card,Call,0,D0459,C000634,23,Monday,22-01-2024,January,UberXL
1700,Chennai,20-03-2024 09:44,Sholinganallur, 12.92 , 80.22 ,Sholinganallur, 12.93 , 80.22 ,0.5,5, 40.00 ,Card,App,0,D0606,C004313,9,Wednesday,20-03-2024,March,UberXL
3254,Chennai,12-02-2024 06:35,Ambattur, 13.11 , 80.17 ,Ambattur, 13.09 , 80.16 ,3.13,5, 97.48 ,Card,App,0,D0100,C006729,6,Monday,12-02-2024,February,Bike
597,Chennai,07-01-2024 20:22,Kodambakkam, 13.07 , 80.21 ,Madhavaram, 13.15 , 80.22 ,7.89,30, 165.09 ,Cash,App,1,D0473,C003898,20,Sunday,07-01-2024,January,Bike
3227,Chennai,07-02-2024 22:02,Adyar, 13.01 , 80.24 ,Thiruvanmiyur, 12.98 , 80.25 ,3.56,16, 96.47 ,Card,App,0,D0626,C005418,22,Wednesday,07-02-2024,February,UberXL
4406,Chennai,11-02-2024 00:14,T. Nagar, 13.03 , 80.23 ,Velachery, 12.99 , 80.23 ,4.62,16, 116.69 ,Cash,App,0,D0454,C004826,0,Sunday,11-02-2024,February,Auto
4720,Chennai,01-02-2024 05:27,Thiruvanmiyur, 12.98 , 80.27 ,Madhavaram, 13.14 , 80.22 ,18.38,39, 286.61 ,Cash,App,0,D0605,C001405,5,Thursday,01-02-2024,February,Uber Go
1506,Chennai,16-02-2024 20:09,Mylapore, 13.03 , 80.27 ,Kodambakkam, 13.06 , 80.21 ,7.57,19, 172.07 ,Cash,App,0,D0778,C005224,20,Friday,16-02-2024,February,UberXL
1413,Chennai,16-03-2024 00:34,Mylapore, 13.02 , 80.27 ,Perambur, 13.12 , 80.22 ,12.63,12, 234.61 ,Cash,App,0,D0394,C004069,0,Saturday,16-03-2024,March,Uber Go
1966,Chennai,11-02-2024 06:59,Guindy, 13.02 , 80.21 ,Madhavaram, 13.15 , 80.23 ,12.63,28, 221.12 ,Cash,App,0,D0338,C005042,6,Sunday,11-02-2024,February,Uber Go
372,Chennai,13-03-2024 20:55,Velachery, 12.98 , 80.21 ,Adyar, 13.01 , 80.24 ,5.82,5, 142.19 ,UPI,App,0,D0551,C003727,20,Wednesday,13-03-2024,March,Uber Go
1341,Chennai,28-01-2024 01:34,Chromepet, 12.95 , 80.14 ,Velachery, 12.98 , 80.22 ,10.41,30, 178.40 ,UPI,App,0,D0030,C006071,1,Sunday,28-01-2024,January,Uber Go
599,Chennai,21-03-2024 09:10,Sholinganallur, 12.93 , 80.23 ,Sholinganallur, 12.93 , 80.22 ,1.33,5, 52.94 ,Card,Call,1,D0051,C006400,9,Thursday,21-03-2024,March,Auto
239,Chennai,14-01-2024 21:52,Besant Nagar, 12.97 , 80.26 ,Ambattur, 13.10 , 80.17 ,18.96,41, 367.61 ,Cash,App,0,D0614,C003967,21,Sunday,14-01-2024,January,Auto
3401,Chennai,16-02-2024 22:08,Velachery, 12.98 , 80.21 ,Velachery, 12.99 , 80.21 ,0.56,7, 40.00 ,Cash,App,0,D0465,C004056,22,Friday,16-02-2024,February,Auto
2068,Chennai,02-01-2024 08:27,Guindy, 13.01 , 80.22 ,Guindy, 13.01 , 80.21 ,1.07,5, 56.29 ,Cash,App,0,D0076,C007485,8,Tuesday,02-01-2024,January,UberXL
811,Chennai,16-01-2024 10:41,Kodambakkam, 13.06 , 80.21 ,Sholinganallur, 12.93 , 80.23 ,16.38,39, 382.04 ,UPI,App,0,D0468,C006614,10,Tuesday,16-01-2024,January,UberXL
1095,Chennai,26-03-2024 16:40,Tambaram, 12.92 , 80.13 ,Mylapore, 13.03 , 80.27 ,18.47,43, 358.20 ,Card,App,0,D0178,C000033,16,Tuesday,26-03-2024,March,Auto
4325,Chennai,20-01-2024 05:50,Sholinganallur, 12.92 , 80.23 ,Mylapore, 13.02 , 80.27 ,11.81,20, 215.76 ,Cash,App,0,D0511,C006007,5,Saturday,20-01-2024,January,Uber Go
